1208,102.03,0,0,102.03,0,1,1.68,1.59,1424.16,1.59,102.03,102.01,-1.51,84.72,0,0,0,6,5,2,6,5,0,1,0,0,0,0,3,1,5,0,5,4,0,0,0,0,6,79.72,0,0,223.93,0,0,198.29
1209,157.13,7,3,157.13,0,2,-1.26,-1.69,4781.38,-2.02,156.12,156.05,0.17,168.23,2,2,7,11,10,6,11,10,0,3,0,0,0,0,3,1,6,4,6,11,4,2,7,3,11,175.87,123.68,0.7,311.47,137.95,0.44,281.52
1210,169.22,3,0,169.22,0,2,1.17,-1,5762.98,-0.11,170.23,170.12,-1.84,206.8,2,0,3,12,13,16,12,13,9,2,0,2,0,1,2,1,12,1,12,10,2,1,3,1,12,167.89,30.74,0.18,338.22,49.52,0.15,290.96
1211,212.32,3,1,212.32,0,4,2.44,2.28,8539.88,2.47,212.31,212.1,-3.06,257.46,1,1,3,14,14,16,14,14,5,4,0,1,0,1,5,4,11,3,11,13,2,1,3,1,14,221.51,64.43,0.29,394.95,115.67,0.29,354.05
1212,249.67,5,2,249.67,0,5,0.87,0.53,8697.94,0.32,249.67,249.07,-1.65,262.11,2,2,5,16,16,13,16,16,6,5,0,1,0,1,5,4,13,3,13,16,3,2,5,2,16,235.13,61.44,0.26,424.29,95.63,0.23,379.64
1214,266.34,5,1,266.34,0,4,3.12,3.99,9203.48,2.95,265.33,265.16,-2.95,312.12,3,0,5,19,20,21,19,20,12,4,0,2,0,2,5,5,17,3,17,17,3,0,5,0,19,267.41,68.55,0.26,464.96,92.29,0.2,404.17
1215,372.05,3,2,372.05,0,0,3.68,3.6,16518.5,3.61,370.04,367.86,-5.58,306.84,1,0,3,20,21,4,20,21,12,2,12,2,2,2,8,7,14,7,8,11,3,0,3,0,20,313.03,82.4,0.26,480.2,147.14,0.31,468.97
1216,321.16,4,2,321.16,0,0,3.91,3.51,14040.9,3.52,321.16,320.01,-5.49,302.79,2,2,4,21,23,10,21,23,18,1,12,3,2,2,5,5,15,8,9,21,3,2,4,2,21,281.69,61.69,0.22,484.36,103.27,0.21,450.69
1217,300.74,4,1,300.74,0,0,2.15,3.05,13062.5,3.05,300.74,300.07,-4.63,305.43,2,1,4,21,23,13,21,23,18,1,12,3,2,2,5,5,15,8,9,19,3,1,4,1,21,280.75,52.9,0.19,477.36,83.31,0.17,433.27
1218,294.39,2,1,294.39,0,1,2.82,3.82,10559.3,3.82,294.39,294.16,-3.45,334.72,1,0,2,22,25,22,22,25,20,0,0,4,0,1,4,3,20,4,20,22,2,1,2,1,22,279.13,37.29,0.13,480.81,78.99,0.16,420.44
1221,310.43,2,1,310.43,0,2,3.94,3.56,12413.7,3.56,310.43,310.19,-4.77,363.48,1,0,2,23,26,26,23,26,20,2,0,4,0,1,4,3,21,5,21,23,2,1,2,1,23,301.58,37.29,0.12,505.86,78.99,0.16,438.41
1223,323.43,5,0,323.43,0,11,2.15,1.03,11906.5,1.71,324.44,324.22,-5.04,407.55,4,0,5,23,24,30,23,24,12,11,6,2,1,2,2,2,21,3,18,21,4,1,5,1,23,336.7,41.36,0.12,594.15,40.77,0.07,509.58
1224,322.36,5,0,322.36,0,5,1.47,2.47,13744.6,2.32,321.35,321.12,-3.62,348.77,3,0,5,24,26,17,24,26,17,5,12,3,2,3,6,5,17,9,11,13,3,0,5,0,24,305.4,65.22,0.21,526.88,87.42,0.17,468.53
1226,444.66,2,0,444.66,1,11,11.45,9.5,19195.7,9.5,444.65,444.3,-9.72,577.78,2,0,2,33,34,40,33,34,11,11,6,2,1,1,8,4,24,10,21,32,2,0,2,0,33,488.65,34.14,0.07,766.14,70.33,0.09,661.9
1227,810.98,13,3,810.98,2,10,4.32,4.89,30165.3,4.85,810.97,810.42,-6.93,883.88,7,1,13,59,67,58,59,67,45,10,16,9,3,2,13,7,56,11,47,59,12,3,13,3,59,775.87,154.1,0.2,1050.39,198.99,0.19,908.64
1228,854.05,14,3,854.05,2,12,3.52,3.33,31677.3,3.37,855.05,854.47,-7.54,949.48,7,1,14,62,70,64,62,70,45,12,16,9,3,2,14,7,59,11,50,61,12,4,14,4,62,829.33,158.54,0.19,1107.01,198.99,0.18,955.04
1229,214.65,3,1,214.65,0,2,2.84,1.28,8663.9,1.3,213.64,213.03,-3.09,227.81,1,0,3,14,14,10,14,14,6,3,6,1,1,1,5,2,10,4,7,11,3,0,3,0,14,214.82,49.36,0.23,373.46,85.02,0.23,337.78
1230,211.26,2,1,211.26,0,2,2.93,2.95,9868.12,3.13,212.27,212.11,-2.77,250.12,0,1,2,16,17,14,16,17,12,3,12,2,2,2,2,2,10,7,4,14,1,2,2,2,16,214.29,34.2,0.16,427.73,101.05,0.24,378.73
1232,260.33,3,1,260.33,0,4,3.45,1.84,10220.4,1.91,259.32,259.13,-4.11,305.24,1,0,3,19,20,19,19,20,12,5,6,2,1,2,4,2,15,5,12,17,3,0,3,0,19,266.14,57.2,0.21,470.54,105.83,0.22,409.84
1233,286.42,1,0,286.42,1,0,5.14,4.59,13642.6,5.04,286.41,286.05,-6.04,296.34,1,0,1,19,21,14,19,21,16,2,10,3,2,3,3,3,14,7,8,19,1,0,1,0,19,263.41,73.55,0.28,491.99,129.12,0.26,450.34
1234,284.44,1,1,284.44,1,1,5.56,5.51,9475.84,5.51,284.44,284.21,-4.35,349.94,0,0,1,21,24,28,21,24,20,0,0,4,0,1,3,2,22,1,22,21,1,1,1,1,21,277.54,20.23,0.07,490.98,52.15,0.11,420.54
1237,396.49,7,0,396.49,1,9,5.11,3.01,15708.7,3.01,397.49,397.22,-7.57,462.61,2,0,7,29,31,29,29,31,16,10,16,3,3,2,6,4,23,8,14,25,4,1,7,1,29,407.8,77.31,0.19,649.42,124.11,0.19,567.26
1241,111.1,4,1,111.1,0,0,-0.55,0.05,4208.6,0.05,111.1,111.04,-0.62,118.29,2,1,4,8,8,5,8,8,5,0,5,1,1,1,2,1,5,3,2,8,2,1,4,2,8,115.11,60.91,0.53,272.23,124.47,0.46,241.59
1242,165.19,3,1,165.19,0,2,0.77,1.16,6795.48,1.16,165.19,165.08,-1.93,196.46,2,1,3,12,12,11,12,12,6,3,6,1,1,1,3,2,8,4,5,12,2,1,3,2,12,175.64,52.32,0.3,348.75,102.05,0.29,305.87
1244,240.23,2,0,240.23,0,1,3.02,3.17,10435,3.17,239.22,239.05,-3.88,232.48,2,0,2,18,20,8,18,20,16,1,12,3,2,2,4,4,12,8,6,11,2,0,2,0,18,212.09,43.25,0.2,407.36,70.33,0.17,367.89
1246,245.32,4,0,245.32,0,5,2.36,0.87,9859.5,0.87,246.33,246.16,-4.79,301.15,3,0,4,18,19,20,18,19,11,6,11,2,2,2,3,2,14,5,8,14,2,1,4,1,18,260.07,43.36,0.17,467.74,61.84,0.13,407.27
1247,271.27,8,3,271.27,0,7,0.24,0.99,9107.06,0.62,271.27,271.12,-2.03,302.05,5,3,8,19,19,17,19,19,6,7,0,1,0,1,6,4,15,4,15,16,5,3,8,4,19,272.67,127.59,0.47,458.79,212.75,0.46,400.39
1248,296.33,7,0,296.33,0,1,2.59,3.9,12032.8,3.9,296.33,296,-4.81,277.54,3,0,7,19,20,8,19,20,11,3,6,2,1,2,6,5,13,7,10,17,7,0,7,0,19,272.79,148.23,0.54,448.84,220.5,0.49,419.45
1249,286.72,4,1,286.72,0,0,2.81,2.04,12571.7,2.04,286.71,286.05,-4.03,283.56,1,1,4,20,22,11,20,22,18,1,12,3,2,2,4,4,14,8,8,18,2,1,4,1,20,262.84,57.85,0.22,455.44,104.72,0.23,415.29
1250,288.47,1,1,288.47,1,1,5.52,5,10502.4,5,288.47,288.25,-5.65,365.65,0,0,1,21,24,32,21,24,20,1,0,4,0,1,3,2,23,1,23,21,1,1,1,1,21,287.77,20.23,0.07,496.52,52.15,0.11,420.31
1251,284.4,2,1,284.4,0,0,3.1,2.97,11072.5,2.97,284.39,284.18,-4.03,329.03,1,0,2,21,24,24,21,24,20,0,0,4,0,1,4,3,20,4,20,21,2,1,2,1,21,275.75,37.29,0.14,463.73,78.99,0.17,400.68
1253,324.4,6,2,324.4,0,2,2.44,2.73,12625.9,2.22,323.39,323.11,-4.15,344.91,4,1,6,22,23,19,22,23,12,4,6,2,1,2,6,2,16,7,13,17,4,1,6,1,22,303.73,102.79,0.34,523.39,151.72,0.29,461.5
1254,300.4,3,0,300.4,0,0,2.09,3.26,11212,3.26,300.39,300.17,-4.49,339.71,3,0,3,22,25,24,22,25,21,0,0,4,0,1,4,4,21,4,21,22,3,0,3,0,22,284.1,43.37,0.15,477.94,76.36,0.16,414.12
1255,309.45,2,1,309.45,0,6,4.71,2.83,13215,2.87,310.45,310.22,-7.03,389.54,0,0,2,23,25,28,23,25,18,6,12,3,2,3,3,1,19,6,13,13,1,2,2,2,23,312.14,24.67,0.08,555.52,52.15,0.09,480.49
1257,340.5,2,0,340.5,0,1,4.45,4.28,12920.3,4.28,340.5,340.24,-6.24,414.1,2,0,2,25,28,32,25,28,20,1,0,4,0,1,7,5,24,4,24,25,2,0,2,0,25,349.74,34.14,0.1,531.2,70.33,0.13,454.76
1258,388.59,3,0,388.59,1,2,5.21,4.9,13412.2,4.9,388.58,388.3,-6.72,473.47,3,0,3,28,32,40,28,32,26,2,0,5,0,2,5,5,31,1,31,28,3,0,3,0,28,381.08,35.53,0.09,610.29,55.55,0.09,516.05
1261,440.5,4,0,440.5,0,4,4.5,4.11,14110.5,4.11,440.5,440.22,-6.49,471.94,4,0,4,31,34,31,31,34,20,4,0,4,0,1,10,5,30,4,30,29,4,0,4,0,31,407.53,60.44,0.15,599.09,103.2,0.17,517.4
1262,488.32,15,4,488.32,1,10,-4.94,-4.93,16169.5,-6.84,487.32,487.1,-0.57,476.35,6,3,15,31,32,25,31,32,11,10,0,2,0,2,12,6,27,5,27,29,13,3,15,4,31,464.58,235.95,0.51,640.34,309.08,0.48,558.9
1264,602.64,14,9,602.64,3,8,-3.22,-7.19,21714.5,-7.19,603.64,603.27,-4.52,655.5,3,3,14,43,46,39,43,46,21,10,6,4,1,1,14,9,37,9,34,42,10,8,14,11,43,598.33,256.03,0.43,748.4,352.11,0.47,653.01
1267,257.08,4,1,257.08,0,0,3.75,3.67,11008.5,3.67,257.07,255.98,-4.47,233.09,0,1,4,16,17,6,16,17,11,2,11,2,2,2,5,4,11,6,5,16,2,1,4,1,16,228.97,61.61,0.27,396.84,110.95,0.28,373.83
1268,282.36,5,2,282.36,0,2,2.71,3.02,11145.3,2.51,281.35,281.1,-3.65,300.66,3,1,5,19,20,17,19,20,11,3,6,2,1,2,5,2,14,6,11,14,3,1,5,1,19,262.72,85.72,0.33,473.24,124.88,0.26,416.99
1269,264.33,6,0,264.33,0,5,2.61,2.67,9574.6,2.14,264.32,264.16,-2.39,309.58,3,0,6,19,20,20,19,20,10,5,5,2,1,1,5,5,16,4,13,19,3,0,6,0,19,280.08,58.44,0.21,474.75,89.03,0.19,412.71
1270,310.42,5,2,310.42,0,2,3.69,3.94,12171.8,3.42,309.4,309.13,-4.56,343.45,3,1,5,21,22,21,21,22,13,3,6,2,1,2,5,2,16,6,13,15,3,1,5,1,21,294.65,85.72,0.29,522.8,124.88,0.24,458.02
1271,324.44,5,2,324.44,0,2,4.18,4.39,12685,3.88,323.43,323.14,-5.04,364.84,3,1,5,22,23,23,22,23,14,3,6,2,1,2,5,2,17,6,14,16,3,1,5,1,22,310.61,85.72,0.28,547.58,124.88,0.23,478.53
1272,347.84,5,2,312.39,0,6,-0.4,0.24,13246.1,0.24,312.39,312.17,-5.07,375.64,2,2,5,23,24,22,23,24,12,6,12,2,2,2,5,1,16,8,10,10,2,2,5,2,23,325.52,58.2,0.18,542.06,89.85,0.17,475.07
1275,355.45,3,1,355.45,0,5,4.1,2.15,14246.7,2.9,356.45,356.2,-6.77,417.48,1,0,3,26,28,27,26,28,18,6,12,3,2,3,6,4,21,7,15,20,2,2,3,2,26,349.98,41.74,0.12,584.71,78.99,0.14,509.11
1276,379.46,6,1,379.46,0,3,2.52,0.94,15112.3,1.97,380.46,380.2,-4.18,415.53,3,1,6,28,32,26,28,32,28,3,12,5,2,3,3,3,25,7,19,24,4,2,6,2,28,347.49,55.24,0.16,590.16,65.76,0.11,514.82
1279,214.31,2,1,214.31,0,2,2.06,2.43,8871.92,2.56,215.31,215.16,-3.12,259.46,0,1,2,16,18,19,16,18,16,2,6,3,1,2,1,1,14,4,11,16,1,2,2,2,16,212.1,26,0.12,438.74,80.64,0.18,380.67
1280,215.3,3,2,215.3,0,2,3.5,1.5,8773.74,2.56,216.3,216.15,-3.79,254.67,1,1,3,16,18,18,16,18,16,2,6,3,1,2,1,1,14,4,11,16,2,2,3,3,16,211.9,41,0.19,411.56,40.93,0.1,358.17
1281,223.27,4,2,223.27,0,5,1.12,1.24,8680.06,1.24,223.27,223.12,-2.48,272.02,2,2,4,16,16,17,16,16,6,5,6,1,1,1,4,2,12,4,9,14,3,2,4,2,16,234.26,58.56,0.25,430.46,100.11,0.23,374.88
1282,260.73,4,2,225.27,0,0,-1.26,0.51,9993.62,0.89,226.28,226.12,-3.37,246.92,1,1,4,17,19,14,17,19,16,0,16,3,3,1,3,3,12,7,3,17,2,2,4,5,17,227.84,70.43,0.31,385.83,97.63,0.25,342.68
1283,275.35,5,1,275.35,0,1,1.26,1.08,11207.8,1.1,275.35,275.03,-2.49,260.12,4,1,5,17,18,13,17,18,11,1,6,2,1,1,6,3,11,7,8,15,4,1,5,2,17,237.49,111.06,0.47,431.83,201.78,0.47,381.83
1284,242.32,2,1,242.32,0,3,4.46,2.72,10395.6,2.89,241.31,241.12,-4.96,286.11,0,0,2,18,19,17,18,19,11,4,11,2,2,1,4,1,13,6,7,16,2,0,2,0,18,253.27,40.12,0.16,440.56,78.99,0.18,385.62
1285,270.72,3,1,270.72,0,0,3.81,2.97,12204.5,2.97,270.71,270.06,-4.77,272.66,2,1,3,19,21,11,19,21,18,1,12,3,2,2,3,3,13,8,7,17,2,1,3,1,19,246.45,41.46,0.17,457.73,67.77,0.15,416.58
1287,288.43,2,1,288.43,0,0,3.23,3.73,10443.2,3.73,288.42,288.21,-4.26,345.72,1,1,2,21,24,28,21,24,20,0,0,4,0,1,4,4,22,2,22,21,2,1,2,1,21,279.21,37.29,0.13,474.58,78.99,0.17,405.38
1288,291.43,3,0,291.43,0,8,4.25,2.71,11467,2.71,292.44,292.23,-5.4,395.89,2,0,3,21,21,30,21,21,6,9,6,1,1,1,6,2,17,4,14,17,2,1,3,1,21,326.37,30.74,0.09,539.39,49.52,0.09,462.18
1289,322.87,2,1,322.87,0,0,3.76,3.84,11934.9,3.84,322.87,322.17,-5.15,365.35,1,1,2,22,25,27,22,25,20,0,0,4,0,1,5,5,23,2,23,22,2,1,2,1,22,306.56,37.29,0.12,491.49,78.99,0.16,429.25
1290,302.46,2,1,302.46,0,0,3.69,3.93,10956.5,3.93,302.45,302.23,-4.74,367.11,1,0,2,22,25,30,22,25,20,0,0,4,0,1,5,4,23,2,23,22,2,1,2,1,22,299.14,37.29,0.12,487.43,78.99,0.16,415.33
1291,307.44,2,0,307.44,0,2,4.88,3.96,13022.1,3.96,307.43,307.19,-5.53,363.28,1,0,2,23,26,25,23,26,23,2,12,4,2,2,2,2,20,6,14,14,2,0,2,0,23,299.98,12.47,0.04,539.62,17.81,0.03,468.3
1295,336.4,1,0,256.49,0,13,4.2,4.86,9351.64,4.86,256.49,256.3,-8.29,411.36,0,0,1,18,17,38,18,17,0,13,0,0,0,0,3,1,17,0,17,16,0,0,1,0,18,324.44,0,0,561.27,6,0.01,470.29
1296,175.23,3,2,175.23,0,1,-3.31,0.84,7392.92,0.98,176.24,176.12,-1.16,211.39,0,1,3,13,14,14,13,14,11,1,6,2,1,1,2,1,10,4,7,13,0,2,3,4,13,186.18,54.84,0.29,349.72,64.31,0.18,307.19
1297,213.66,3,2,213.66,0,3,-1.32,-1.06,8804.56,-1.06,213.66,213.06,-2.69,236.22,0,0,3,14,14,12,14,14,6,4,6,1,1,1,4,2,10,4,7,12,2,1,3,3,14,216.94,67.77,0.31,361.66,78.99,0.22,328.06
1299,301.14,2,0,301.14,0,1,3.7,3.71,10300.4,3.71,300.13,298.97,-4.71,257.03,2,0,2,18,20,8,18,20,16,1,12,3,2,2,4,4,12,8,6,11,2,0,2,0,18,237.06,43.25,0.18,430.66,70.33,0.16,407.1
1300,256.69,2,0,256.69,0,1,3.46,3.63,11862.4,3.63,255.68,255.02,-4.36,246.82,2,0,2,18,20,8,18,20,16,1,12,3,2,2,4,4,12,8,6,11,2,0,2,0,18,226.71,43.25,0.19,419.67,70.33,0.17,387.52
1301,280.39,4,1,280.39,0,1,2.36,1.84,11134,1.84,280.39,280.13,-2.79,303.07,2,1,4,19,21,20,19,21,16,2,6,3,1,2,4,2,16,5,13,11,3,1,4,2,19,255.27,71.78,0.28,469.71,130.61,0.28,408.36
1303,311.4,6,2,311.4,0,2,2.23,3.71,12021.4,2.2,309.38,309.12,-3.48,335.05,3,0,6,21,22,19,21,22,13,3,6,2,1,2,5,2,16,6,13,15,4,0,6,0,21,296.12,91.02,0.31,510.92,104.92,0.21,450.97
1304,283.41,2,0,283.41,0,8,4.78,3.06,12329.3,3.07,284.42,284.2,-6.56,369.21,1,0,2,21,22,26,21,22,12,8,12,2,2,2,3,2,16,6,10,17,1,1,2,1,21,301.7,13.67,0.05,538.19,22.68,0.04,465.82
1305,315.8,4,1,315.8,0,3,2.7,3.34,13577.3,3.3,315.8,315.11,-3.64,342.5,1,1,4,22,24,18,22,24,17,3,12,3,2,1,4,3,17,7,11,21,3,1,4,1,22,303.47,35.58,0.12,513.3,48.83,0.1,460.17
1307,323.39,4,0,323.39,0,3,3.89,2.08,13815.4,2.5,324.39,324.16,-5.31,373.7,3,0,4,24,26,22,24,26,17,4,12,3,2,2,6,5,18,8,12,21,3,1,4,1,24,327.39,39.97,0.12,534.04,55.55,0.1,467.53
1309,356.5,3,2,356.5,1,2,5.15,4.5,13220.3,4.5,356.5,356.24,-5.91,413.82,1,2,3,26,30,32,26,30,25,2,6,5,1,2,4,4,27,3,24,24,3,2,3,2,26,334.81,49.69,0.15,563.37,93.69,0.17,482.84
1310,375.42,5,2,375.42,1,5,5.07,3.21,16338.4,3.21,374.41,374.14,-6.47,411.31,2,1,5,28,30,20,28,30,18,8,18,3,3,3,6,3,19,11,10,22,5,1,5,1,28,366.81,78.46,0.21,608.79,126.95,0.21,538.79
1311,428.53,7,1,428.53,0,5,2.05,2.66,15713.7,1.1,428.52,428.23,-4.24,473.49,5,1,7,31,35,32,31,35,25,5,10,5,2,1,5,4,30,5,24,31,6,1,7,1,31,411.87,73.02,0.18,643.48,84.06,0.13,555.46
1313,159.21,3,1,159.21,0,1,-1,-0.35,6106.12,-0.35,159.21,159.04,-0.94,171.88,2,1,3,10,10,9,10,10,5,1,0,1,0,1,3,2,8,2,8,10,3,1,3,1,10,153.98,71.47,0.46,317.38,113.97,0.36,283.97
1314,157.21,3,2,157.21,0,1,-1.9,-0.75,5290.32,-0.57,156.2,156.1,-1.33,194.96,0,1,3,11,11,14,11,11,6,2,0,1,0,1,3,2,10,1,10,9,3,1,3,2,11,171,66.14,0.39,338.77,131.52,0.39,291.4
1315,169.18,4,4,169.18,0,2,-0.1,-0.47,6569.86,-0.61,170.19,170.08,-0.32,198.19,0,3,4,12,12,12,12,12,6,2,6,1,1,1,4,4,9,3,6,12,3,4,4,6,12,177.07,88.33,0.5,313.78,123.16,0.39,276.83
1316,215.34,1,1,215.34,0,3,3.89,1.86,8846.76,2.1,216.34,216.18,-4.12,273.35,0,0,1,16,18,22,16,18,14,3,6,3,1,2,2,2,15,3,12,14,0,1,1,2,16,214.27,16.61,0.08,398.4,0,0,343.03
1317,225.29,4,3,225.29,0,5,0.52,-0.61,8574.92,-0.15,225.28,225.14,-2.26,281.06,1,1,4,16,16,19,16,16,6,5,6,1,1,1,5,3,13,3,10,15,3,2,4,3,16,249.93,69.13,0.28,407.62,93.69,0.23,353.11
1318,257.31,5,1,257.31,0,3,1.91,-0.2,10193.4,-0.2,256.3,256.06,-2.29,274.05,2,0,5,17,17,14,17,17,6,5,6,1,1,1,6,2,11,6,8,12,4,0,5,0,17,253.63,85.89,0.34,438.44,140.42,0.32,385.73
1320,282.39,4,1,282.39,0,3,-0.12,-0.37,12088.9,0.16,282.38,282.05,-4.11,298.63,0,0,4,18,19,14,18,19,12,4,6,2,1,2,4,3,14,5,11,16,4,1,4,1,18,271.77,105.2,0.39,457,164.64,0.36,418.3
1322,272.33,4,0,272.33,0,1,2.09,2.3,12164.9,2.04,272.32,272.06,-3.43,267.6,3,0,4,19,21,12,19,21,16,2,16,3,3,2,4,2,12,9,3,16,3,0,4,0,19,243.98,59.82,0.25,443.16,100.38,0.23,396.36
1324,280.37,5,1,280.37,0,9,1.79,0.13,10705.3,0.59,281.37,281.19,-3.98,359.88,3,1,5,20,20,25,20,20,6,9,6,1,1,1,4,2,16,4,13,16,3,2,5,2,20,304.75,52,0.17,523.32,70.64,0.13,451.43
1325,331.82,6,2,331.82,0,2,2.33,3.89,12999.8,2.38,329.8,329.06,-3.77,333.09,3,0,6,21,22,16,21,22,13,3,6,2,1,2,5,2,16,6,13,15,4,0,6,0,21,299.77,91.02,0.3,512.83,104.92,0.2,463.9
1326,300.44,2,0,300.44,0,1,3.18,3.4,11065.8,3.4,300.44,300.21,-5.06,358.07,2,0,2,22,25,28,22,25,19,1,0,4,0,1,5,4,22,3,22,22,2,0,2,0,22,297.63,34.14,0.11,482.79,70.33,0.15,413.55
1331,316.48,2,1,316.48,0,2,4.25,4.45,11469.8,4.45,316.48,316.24,-5.28,388.51,1,0,2,23,26,32,23,26,20,2,0,4,0,1,4,3,24,2,24,23,2,1,2,1,23,312.33,37.29,0.12,521.9,78.99,0.15,444.31
1332,314.42,3,2,314.42,0,1,1.89,3.3,10274.8,3.3,314.42,314.19,-3.04,362.1,1,0,3,23,26,26,23,26,20,0,0,4,0,1,5,4,23,2,23,23,3,2,3,2,23,299.01,57.53,0.19,492.4,114.49,0.23,426.22
1336,344.49,3,0,344.49,0,2,4.69,4.1,12437.2,4.1,344.49,344.24,-5.69,412.43,3,0,3,25,28,32,25,28,20,2,0,4,0,1,6,5,25,3,25,25,3,0,3,0,25,343.2,43.37,0.13,539.35,76.36,0.14,461.02
1337,360.88,4,0,360.88,0,6,4.02,4.49,14919.3,4.4,360.88,360.16,-4.74,411.75,2,0,4,25,27,25,25,27,18,6,12,3,2,3,5,5,21,6,15,23,4,0,4,0,25,356.09,24.94,0.07,598.24,18.96,0.03,529.08
1339,414.58,4,0,414.58,1,7,5.18,5.33,14944.3,5.33,414.58,414.28,-6.36,499.27,4,0,4,30,33,38,30,33,20,7,0,4,0,1,6,3,29,4,29,30,4,0,4,0,30,410.85,60.44,0.15,648.76,103.2,0.16,555.02
1340,414.58,4,1,414.58,1,5,6.61,4.78,14646.3,4.78,413.57,413.27,-6.2,482.66,3,0,4,30,34,37,30,34,25,5,0,5,0,2,5,4,31,3,31,28,4,0,4,0,30,397.2,66.43,0.17,643.69,111.86,0.17,549.12
1341,178.27,1,1,178.27,0,4,4.57,4.39,7447.84,4.39,178.27,178.14,-3.8,242.39,0,1,1,13,13,18,13,13,6,4,6,1,1,1,3,3,10,3,7,13,1,1,1,1,13,199.82,20.23,0.1,395.4,52.15,0.13,341.39
1347,399.62,3,0,399.62,1,6,5.24,1.69,17531.5,2.54,401.63,401.2,-8.03,466.74,0,0,3,27,30,31,27,30,22,6,12,4,2,2,3,3,24,6,18,25,3,2,3,2,27,385.17,62.72,0.16,637.25,68.89,0.11,563.3
1348,337.41,6,0,337.41,0,11,2.37,2.52,12558.6,2.52,337.41,337.19,-3.54,414.96,5,0,6,24,24,27,24,24,6,11,6,1,1,1,6,3,19,5,16,22,5,0,6,0,24,363.1,65.06,0.18,592.23,83.55,0.14,512.29
1349,341.49,3,0,341.49,0,2,4.98,4.5,11399.4,4.5,341.49,341.24,-6.21,409.61,2,0,3,25,28,31,25,28,20,2,0,4,0,1,5,4,25,2,25,25,3,0,3,0,25,345.55,50.09,0.14,542.36,89.96,0.17,466.17
1350,99.1,5,3,99.1,0,0,-1.48,-0.84,3366.8,-0.84,99.09,99.05,0.71,105.12,2,3,5,7,7,5,7,7,5,0,5,1,1,1,2,2,5,2,2,7,4,3,5,5,7,109.76,93.61,0.85,250.72,171.49,0.68,219.97
1353,182.27,4,3,182.27,0,4,-4.27,-1.39,6876.6,-1.22,184.28,184.17,-1.69,250.41,0,2,4,13,13,20,13,13,6,4,0,1,0,1,3,2,11,2,11,13,0,4,4,6,13,210.9,68.08,0.32,378.43,84.27,0.22,326.29
1355,301.14,2,0,301.14,0,1,3.7,3.71,10300.4,3.71,300.13,298.97,-4.69,257.03,2,0,2,18,20,8,18,20,16,1,12,3,2,2,4,4,12,8,6,16,2,0,2,0,18,237.06,43.25,0.18,430.66,70.33,0.16,407.1
1357,339.48,3,1,339.48,0,9,4.96,2.97,14323.2,2.97,340.48,340.23,-6.9,432.89,2,0,3,25,26,30,25,26,12,9,12,2,2,2,6,1,19,7,13,17,2,1,3,2,25,362.45,42.91,0.12,570.34,49.52,0.09,494.12
1358,356.44,4,0,356.44,0,6,3.86,3.96,14114.5,3.92,356.43,356.19,-4.24,408.7,2,0,4,26,28,25,26,28,18,7,12,3,2,3,5,4,21,7,15,22,4,0,4,0,26,349.96,32.78,0.09,599.9,39.77,0.07,523.14
1359,349.28,7,0,349.28,0,6,0.48,2.98,13790.4,2.19,349.28,349.07,-3.02,340.04,5,0,7,24,26,16,24,26,15,6,11,3,2,1,5,3,18,8,12,15,6,0,7,0,24,310.8,91.95,0.3,518.17,110.18,0.21,458.92
1360,260.38,3,2,260.38,0,3,2.62,3.04,10384,3.18,261.38,261.2,-3.42,334.73,0,2,3,19,20,25,19,20,11,3,6,2,1,2,7,5,16,4,13,17,2,3,3,3,19,290.9,46.23,0.16,485.13,116.14,0.24,417.96
1361,297.4,5,1,297.4,0,3,2.69,3.68,12470,2.7,296.39,296.05,-4.25,299.08,4,0,5,19,20,14,19,20,11,4,11,2,2,2,6,2,13,7,7,14,4,0,5,0,19,283.01,110.63,0.39,469.34,154.22,0.33,424.32
1362,298.43,3,1,298.43,0,6,3.2,1.71,12557.3,1.74,299.43,299.21,-6.43,382.58,1,1,3,22,23,27,22,23,11,6,11,2,2,1,6,1,17,6,11,20,1,2,3,3,22,325.71,47.53,0.15,517.39,96.02,0.19,447.09
1364,151.21,2,2,151.21,0,2,1.28,0.39,6393.52,0.4,152.21,152.11,-1.62,198.19,0,1,2,11,11,14,11,11,6,2,6,1,1,1,3,2,8,3,5,9,1,2,2,4,11,167.57,47.87,0.29,309.6,52.15,0.17,270.62
1365,243.35,2,2,243.35,0,0,3.2,1.68,9564.06,1.7,244.35,244.17,-4.45,284.05,0,1,2,18,21,22,18,21,20,0,6,4,1,1,1,1,18,3,15,18,1,2,2,3,18,229.67,36.84,0.16,411.18,52.15,0.13,355.23
1366,199.26,3,1,199.26,0,4,0.15,-0.58,8802.82,-0.58,200.26,200.12,-3.41,237.42,2,0,3,15,16,14,15,16,12,4,12,2,2,2,1,1,10,6,4,6,2,1,3,2,15,208.93,42.39,0.2,388.49,45.1,0.12,342.68
1368,221.02,4,2,221.02,0,5,-0.01,-0.69,8251,-1.42,220.01,218.99,-0.62,214.3,1,1,4,11,10,10,11,10,0,5,0,0,0,0,4,1,9,1,9,8,2,1,4,2,11,209.1,79.19,0.38,365.55,126.44,0.35,335.6
