2.8005e+11,0.97423,0.18098,0.98797,0.9927,0,0
2.7999e+11,0.97208,0.096722,0.99055,0.99399,0,18
3.8428e+11,0.97079,0.11766,0.98776,0.99291,0,0
4.6086e+11,0.97058,0.18348,0.98819,0.99076,0,21
5.6046e+10,0.97015,0.13358,0.98926,0.99377,0,0
2.5758e+11,0.96993,0.12684,0.99076,0.99485,0,17
1.0328e+11,0.96972,0.089186,0.99012,0.99506,0,13
3.8432e+11,0.96972,0.129,0.98754,0.9927,0,19
5.3884e+11,0.96821,0.09258,0.98518,0.99227,0,19
3.2439e+11,0.96564,0.093816,0.98561,0.99034,0,25
