-3.8287,15.694
13.395,5.8902
2.8242,9.3648
-0.44023,-13.492
2.6361,7.4602
-2.5291,9.3954
15.293,-13.085
14.797,-14.384
14.867,-13.811
-0.052231,-11.59
5.6545,-3.5514
-0.11225,18.744
8.9759,-2.9542
13.993,6.906
2.7309,16.918
9.9298,-8.0961
1.3221,12.018
4.3564,14.63
10.868,-10.903
4.0509,16.714
2.1908,12.335
5.4851,13.859
12.291,10.424
6.3023,14.459
6.7275,24.618
2.5243,20.492
3.4851,20.06
9.9738,20.218
10.298,17.213
9.1945,17.43
1.5357,20.956
2.4307,18.316
-11.357,12.463
-1.9555,-10.48
-19.29,-8.8497
9.9761,-10.897
-5.4815,-17.011
-2.8209,-9.17
-17.865,-10.674
-3.7897,16.625
3.2715,-0.0030842
2.4182,12.384
18.234,-9.5518
8.1665,21.157
10.647,15.502
6.3538,14.421
-0.22973,-2.1793
2.5395,13.163
6.3867,14.368
6.262,21.735
11.269,21.9
3.2308,19.302
3.1581,16.669
-0.26414,-8.8827
11.67,-7.6162
8.6595,3.5513
1.4104,20.643
-14.42,-7.0286
3.2515,19.776
-5.9094,0.026523
0.3376,22.044
6.3122,23.827
-20.872,-6.1754
8.1609,-4.5792
13.686,0.33685
9.5991,17.703
4.0494,19.105
6.4642,18.723
-6.6658,8.5494
8.0821,7.5015
-8.1299,-16.751
16.458,-6.9813
5.8675,-0.70967
-12.119,12.071
7.4921,-6.2771
2.3099,-11.456
16.298,-12.48
-6.509,8.4032
10.125,6.9958
12.168,-10.431
-1.9664,7.1206
-3.1275,15.37
11.372,14.816
12.484,-10.343
-6.6503,-6.3501
4.2285,13.048
6.322,11.554
9.2502,-3.0873
-0.17383,9.889
-2.3571,8.468
10.597,-11.167
10.867,14.32
6.7558,24.229
2.4707,18.948
13.057,13.379
13.854,5.4454
4.3474,17.508
15.13,5.2995
10.638,-17.381
17.196,-12.339
17.298,-12.409
17.08,-12.22
0.69137,5.9448
-2.2797,8.3673
6.7047,14.523
13.856,-9.5485
7.1215,22.005
3.3386,3.1966
6.1365,21.336
9.8498,2.862
-0.45976,19.729
0.15079,9.4654
13.256,0.19356
4.1195,19.104
6.9854,18.545
8.0563,7.2715
