-11.647,-12.748
7.4019,-7.1968
3.1079,-17.376
6.0512,13.081
-7.5928,-11.728
0.011458,-12.906
15.324,-0.026693
16.254,1.0864
15.541,0.45798
7.646,8.1012
8.3529,-3.1219
-2.9882,-23.356
-2.9391,-5.7229
3.6646,-5.5198
-4.3698,-19.256
17.38,9.772
-5.9821,-18.455
-4.2373,-20.086
15.069,5.6027
0.64522,-17.362
-6.0016,-17.982
-2.3309,-19.051
0.45719,-9.3096
0.015542,-18.121
0.17813,-24.465
-0.13424,-24.423
-0.019111,-24.273
-10.064,-9.6461
5.9792,-6.4811
-0.34028,-12.56
0.37058,-24.106
-4.8165,-20.645
11.124,19.278
5.1891,10.438
-16.66,11.118
14.679,8.4712
3.5475,7.673
-6.4777,3.7887
-9.2809,12.557
-11.642,-12.803
-6.5335,-6.3996
-6.0665,-17.878
0.69609,-12.481
0.32836,-14.454
-1.4566,-15.888
0.26658,-18.089
-5.7121,2.7196
-7.0622,-18.608
0.18022,-17.722
0.18702,-24.416
0.0098757,-24.334
0.10863,-24.325
-0.87899,-17.332
5.3827,10.822
15.207,7.8985
4.6914,-0.49036
-1.3175,-24.751
-5.6276,6.985
0.076306,-24.257
5.7162,6.3737
-1.1202,-24.772
0.20376,-24.474
-18.019,11.601
7.4412,7.7684
12.019,-4.0125
-0.13932,-12.545
0.22173,-24.34
-2.5829,-19.539
11.82,19.265
-2.4113,-12.961
0.37072,12.585
17.517,-1.2246
6.808,-5.5831
10.142,19.7
9.7351,5.3237
-2.9449,2.3178
12.983,-0.29977
7.9294,18.595
6.0098,-15.959
10.243,0.10194
-5.6881,-11.03
-11.612,-12.783
0.52508,-16.194
9.9276,-0.063553
4.2327,4.814
-6.12,-17.862
-2.8828,-10.772
5.7014,-6.73
-3.7901,-19.551
-3.5849,-13.929
6.7483,0.21956
0.45443,-18.446
-0.017221,-24.444
-2.3997,-25.142
1.2441,-19.691
8.4008,-6.4673
-2.5207,-19.44
7.6743,-8.2172
-2.1455,0.66179
12.731,-0.060013
12.721,-0.13915
12.771,-0.27059
4.315,-8.2886
7.9047,-9.657
-0.86507,-16.997
5.2811,-6.2799
0.097686,-24.289
-11.645,2.9672
0.1252,-24.352
-7.2313,-1.1581
-11.542,-12.883
0.90786,-16.481
12.63,-3.5274
0.24341,-24.34
-0.31871,-16.191
5.6807,-15.886
1.213,1.5567
-0.78515,-17.586
-0.065666,-18.101
-2.8851,-19.328
-5.7062,-20.547
-0.24976,-24.462
-1.2584,-12.844
2.3241,6.4343
2.5807,20.443
2.3631,20.367
-11.903,-6.4196
5.1899,9.8658
9.8444,17.731
-2.5054,3.5683
15.241,-3.8089
-11.559,-12.843
5.6813,-6.8757
-9.4721,9.19
15.996,0.80066
15.234,0.11593
5.7117,-6.3375
0.046195,-24.449
0.03738,-24.346
0.19635,-24.478
-0.034435,-24.394
-0.072783,-12.549
0.20373,-24.478
12.255,2.6343
-0.12566,-12.527
-0.13832,-12.545
-0.18782,-12.618
8.5323,1.332
6.2144,9.7993
-0.24219,-12.564
5.7765,12.921
18.21,5.3607
-2.5741,6.3907
12.559,-3.4022
12.259,-3.3798
8.6049,-6.7466
8.8547,-0.42457
8.3797,-0.41954
-0.18725,-12.537
6.1899,-17.102
7.5314,-7.6342
4.5652,-17.382
0.24898,-24.359
-0.40027,-16.262
-0.51945,19.08
-0.20021,-6.2392
0.2062,-24.427
2.5629,15.697
1.2998,-19.707
9.3331,21.598
-1.4789,19.835
5.1582,-19.434
-6.5171,-6.4283
-3.1299,-13.413
4.6518,-2.7627
6.0789,-6.6455
0.062,-12.843
3.0288,6.449
5.1571,2.6748
3.2334,13.283
10.18,10.028
7.2492,9.9445
-0.57838,15.334
11.651,6.0793
9.4813,-17.109
-2.8395,2.4331
-3.1013,2.7579
-2.1084,0.59442
13.551,-10.256
15.257,7.7339
8.9631,-13.976
12.995,-0.1698
6.0436,-12.141
14.71,8.5848
7.3062,9.4154
