2.8079e+11,0.9797,0.13199,0.98739,0.98889,0,21
3.1756e+11,0.97863,0.16716,0.98803,0.9891,0,0
3.1541e+11,0.97863,0.14731,0.98568,0.98825,0,21
3.1541e+11,0.97821,0.20651,0.98803,0.99017,0,25
4.7222e+11,0.97692,0.11159,0.98825,0.98761,0,22
5.9143e+11,0.97564,0.092189,0.98547,0.98996,0,12
4.55e+11,0.975,0.10795,0.98889,0.99316,0,22
3.1327e+11,0.97457,0.088494,0.9891,0.99017,0,16
3.1515e+11,0.9735,0.26799,0.98333,0.98889,0,16
3.1514e+11,0.97308,0.096131,0.9859,0.98846,0,19
