3.0073e+11,0.98325,0.14999,0.99131,0.99321,0,14
3.0067e+11,0.98261,0.10052,0.99131,0.99555,0,19
1.4909e+11,0.9824,0.19729,0.99131,0.993,0,19
4.2501e+11,0.98219,0.10686,0.99173,0.99449,0,0
5.1542e+11,0.98134,0.09263,0.99258,0.99491,0,15
1.813e+11,0.97943,0.096252,0.99321,0.99427,0,22
4.927e+11,0.97816,0.1452,0.99173,0.99661,0,15
1.4905e+11,0.97795,0.18227,0.99067,0.99555,0,22
4.234e+11,0.9771,0.091444,0.99003,0.99385,0,20
3.007e+11,0.97604,0.09228,0.99025,0.993,0,17
